code,product_name
5901619150948,Ketchup łagodny
8719200022812,Margaryna półtłusta o smaku masła.
20491475,Parówki wędzone z kurcząt
5901067454070,Sok z owoców i warzyw częściowo z soku zagęszczonego z dodatkiem witaminy C.
5904886000091,Chleb Baltonowski krojony
5900352013305,Czekolada mleczna
5906197340026,Pasztet wiejski
5900617011589,Ksylitol Fiński brzozowy
5907439112012,Lody bakaliowe
5900437005010,"Pizza z szynką, pieczarkami i salami, głęboko mrożona."
5900437002125,"Pizza z szynką, głęboko mrożona."
5900084231145,Musztarda Delikatesowa
7622210998767,Czekolada mleczna z mleka alpejskiego z kremem kakaowym.
5902495000037,Serek wiejski
5906716203061,Ocet spirytusowy 10%
7622210998743,Czekolada mleczna z mleka alpejskiego z kremowym nadzieniem mlecznym.
5900531003301,Jogurt typu greckiego z malinami
5900512990453,"Mleko zagęszczone UHT 7,5%"
5901135000383,Grill - przyprawa klasyczna
5900977008601,Groch łuskany połówki
5906716208103,Ocet spirytusowy 10%
20063740,Ocet spirytusowy 10%
5901248001123,Ketchup pikantny
5904277900566,Kiełbasa wieprzowa z dodatkiem mięsa wołowego - Salami z pieprzem
5900783008673,Ketchup łagodny Pudliszek
5900567012339,Kiełbasa wieprzowa homogenizowana wędzona parzona w osłonce niejadalnej.
5900567019727,Kiełbasa kurczęca homogenizowana wędzona parzona w osłonce niejadalnej.
5901537003142,Pizza głęboko mrożona z szynką i pieczarkami.
5902162105713,"Pizza z mięsem z kurczaka i szpinakiem, na podpieczonym spodzie."
5902162189515,Pizza z pieca kamiennego z pieczarkami
5902162129313,"Pizza z serem cheddar, mozarella, gouda, pleśniowym, na podopiecznym spodzie."
5902425084915,Biszkopty Duo
20857929,Śmietana 18%
20857912,Śmietana 12%
8722700127796,Lody waniliowe
5900512320618,"Mleko 1,5%"
8719200022799,Margaryna półtłusta o smaku masła.
5906041030233,Napój kawowy na bazie pełnego mleka i śmietanki
5907778534421,Sałatka na bazie warzyw gotowanych z jajkiem i szczypiorkiem
5907778534476,Sałatka na bazie warzyw gotowanych i świeżych z dodatkiem kebabu drobiowowego oraz sosu shoarma
5907778534483,Sałatka na bazie makaronu gotowanego z dodatkiem ogórka konserwowanego i papryki konserwowej
5901249002259,Ocet spirytusowy 10%
5901658000013,Ocet spirytusowy 10%
5900437005133,Pizza Guseppe z szynką i pieczarkami głęboko mrożona
5902353020962,Płaty śledziowe smażone w zalewie octowej
5903895039023,Śledź w sosie pomidorowym
5900882111847,Śledź w sosie pomidorowym
5900672012606,Ryba po grecku
5905643000255,Kurki
5906425110285,Musztarda Bawarska
5908260252168,Napój gazowany o smaku jagód acai - miechunki peruwiańskiej
5901204003178,Pasztet angielski drobiowy
5901886025451,Sok z marchwi
5900691031220,"Mleko zagęszczone niesłodzone 7,5% tłuszczu"
5900691032203,Mleko zagęszczone niesłodzone częściowo odtłuszczone z błonnikiem
5901713000415,Sok pomidorowy
5900552055891,Napój kakaowy instant z wapniem i witaminami
6908764250638,Sok jabłkowy tłoczony
7622300644574,Herbatniki dekorowane cukrem
9901942000794,"Mleko wiejskie świeże 3,2%"
5906425111435,Musztarda Sarepska ostra
5907707102448,Miód pszczeli nektarowy wielokwiatowy
8715700420363,Ketchup Pikantny
5900783000462,Ketchup Pikantny
5907437364062,"Płatki owsiane z mlekiem w proszku odtłuszczonym, kawałkami białej czekolady i liofilizowanych malin."
5907437364055,Płatki owsiane z suszonymi owocami i orzechami
7622210450708,"Bolacha de cereais enriquecida com ferro, magnesio, vitaminas B6 e B9."
5900197007293,Jogurt do picia z owocami leśnymi
5900189010249,Czekolada mleczna z nadzieniem o smaku karmelowym
5902121000165,Lody śmietankowe w czekoladzie
5900749610315,Chrupiące musli z miodem i bakaliami.
5905704114778,Lody waniliowe w czekoladzie mlecznej 27% z migdałami 6%.
5909000775916,Biszkopty z galaretką o smaku pomarańczowym w czekoladzie
5900247001172,Pyszny Duet maślany smak
4025500135614,Müller Müllermilch Bananowy Napój Mleczny 400 G
5900919004326,Sałatka grecka
5906747170707,Cos na Zab
5900691031664,Mleko zagęszczone z magnezem gostyńskie
5906425140978,Sos Hamburger
5900805007219,Syrop wysokosłodzony o smaku wiśnia
5906425110025,Musztarda Stołowa
5906425111602,Musztarda sarepska
5906747170691,Owsianka
5906747171896,Kasza manna
9020200006917,Joya Soya
3250390114697,Goûter Crok parfum tout chocolat
5900500027796,Napój Jabłkowo - wiśniowy
5904215136606,Szpinak myty
5902899103716,Ser kremowy topiony w bloczku z szynką
5904378640408,Pomidory suszone na słońcu w oleju
7613034441539,Rosół drobiowy królewski
8594014861877,Żel energetyczny Carbosnack
5905617004258,Rodzynki australijskie lux
5906747308087,Biszkopty
5901141009875,Biszkopty
8435177002779,Cytryna
5906040063614,Jogurt malinowy
5906040063621,Jogurt wiśniowy
5907439112050,Lody waniliowe
5900334012685,Tymbark sok 100% Pomarańcza
5900049818084,Makaron kokardki
5902730871781,Woda kokosowa z zielonego kokosa
5900617000415,Płatki owsiane
5900259093127,Chipsy ziemniaczane o smaku zielonej cebulki
5902741003126,Herbatka odkwaszająca
5900587014122,Rodzynki hetmańskie bezpestkowe Thompson
5901619150856,Dżem z czarnych porzeczek
5902609000502,Kasza manna
5903096000464,Skrobia ziemniaczana
5900531001031,Śmietanka Do Zupy (18%)
5902664002114,Ser topiony kremowy gouda
5900020007728,Cookie crisp
5907437365069,Mieszanka płatków zbożowych z suszonymi oraz kandyzowanymi owocami
5900749573085,Rodzynki sułtańskie
5900749570084,Rodzynki sułtańskie
5449000011114,Napój gazowany o smaku Cola
59029076,Napój gazowany
5902121018955,Lody śmietankowe
5996358020591,Lody o smaku tiramisu z sosem kawowym
5907616900364,Masło ekstra z Łukowa
5900531000546,Serek śmietankowy
5907377115113,Lody o smaku śmietankowym
5051007067492,Cukier puder
5906974015734,Dżem wiśniowy
5900956201009,Dżem truskawkowy
5902596484637,Wafelki kukurydziane
3410280020150,Cacahuètes grillées et salées
5900531003400,"Jogurt typu greckiego z jagodami 2,4% tłuszczu"
5900354038221,Makaron spaghetti nr 79
5900977008779,Ryż biały
20053963,Ryż biały długoziarnisty
5900500024337,Sok jabłkowy
5900334012869,Sok pomidorowy 100%
5904215138747,Nektar bananowy
8005476009689,Succo di ananas
8005476009672,Sok grejpfrutowy
5000159509831,Mars bites
5900120070042,Tworok
5900500031397,Sok jabłkowy
5900334005939,Sok jabłkowy
5900334000255,Sok Jablko Mięta
5900541000062,Woda źródlana
5907069000017,Cukier Biały
59052227,danio smak waniliowy
20146252,Serek śmietankowy puszysty z cebulą i szczypiorkiem
5900512130057,Sokole oko - ser w plastrach
5901067455077,"Теди морковь, персик, яблоко."
5905784346380,Poduszeczki zbożowe z kremem o smaku czekoladowym
5901986081050,Ketchup Łag. Polskie Przetwory
5900983000200,Budyń waniliowy
5902860470007,Owsianka kokos i ananas
5902860470809,Jaglanka Marchewka i Pomarańcza
5902860470052,Owsianka Espresso i morwa biała
5902860470014,Owsianka Mango i Jagody Goji
5901359054780,Piwo z lemoniadą o smaku Mojito
5900552068358,Napój piwny o smaku Tequili 0% alk.
5900497017077,Niegazowany napój herbaciany z zieloną herbatą
5902746320020,Piwo jasne
5900497020558,Gazowany napój energetyzujący o smaku owoców jagodowych i granatu
7300400127387,Cheese Tomato & Basil
5900130015736,Lody waniliowe i lody czekoladowe w polewie z czekolady mlecznej z kuleczkami ryżowymi i kawałkami słodkich herbatników
5901588088242,Lody czekoladowe w czekoladzie deserowej z kawałkami migdałów
7300400122689,Sandwich Cheese & Chives
5901752571969,Salami naturalne
5902121020859,Lody bakaliowe w rożku waflowym i orzechami arachidowymi karmelizowanymi w czubku wafla
8711327313712,Lody waniliowe w czekoladzie couverture
8714100642078,Lody o smaku śmietankowym z sosem czekoladowym w polewie o smaku czekoladowym
5900189010195,Toffi mleczne nadziewane kremem o smaku kawowym
5900535015171,Birra analcolica
5900977008649,Kasza owsiana Cenos
5901619150474,Boeuf Strogonow z makaronem
5903895634822,Fasolka po bretońsku
5903895634839,Pulpety drobiowe w sosie pomidorowym
5907501003187,Gołąbki w sosie pomidorowym
5900012008610,"Wawrzyniec - Pasta warzywna z ciecierzycą, pieprzem i czarnuszką"
5901986081340,Sos Spaghetti z ziołami
5900672300062,Cieciorka w sosie pomidorowym
5900672300765,Pszenne pulpety wegetariańskie w sosie pomidorowym
5900672300802,Gulasz wegetariański z pszenicy
5902256006421,Sałatka nadwarciański
5900397736108,Flaki po Zamojsku wołowo-wieprzowe
5900397016255,Sos pomidorowy z oregano
5900397016583,Sos Boloński
5901068007107,Woda mineralna
5900512981178,"Mleko wydojone 3,2% bez laktozy"
6900678014016,Kawa zbożowa Kujawianka
5900857007793,Ser żółty Radamer
3944309000071,Sól Kujawska
5900344001761,"Sałatka z pieczonym mięsem z kurczaka, kukurydzą i białą kapustą"
5900910005209,Kakao o obniżonej zawartości tłuszczu
5906489226113,Chleb wieloziarnisty krojony
5901204013375,"Pasta z kurczakiem, ciecierzycą i papryką"
5904031091424,Baton karmelowy z orzechami arachidowymi w mlecznej czekoladzie
5900334006004,Nektar z mandarynek i pomarańczy
20860257,Ciasteczka jaglano-gryczane
5900672302288,Gołąbki wegetariańskie z kaszą jaglaną
5902137502936,Kasza manna na mleku i śmietance
5906040063430,Jogurt jabłko i gruszka
5900197016530,Jogurt kremowy o smaku tarty malinowej
5900197014567,Jogurt kremowy kokosowy-migdały
5900397739840,Sos pomidorowy z boczkiem
5905182000051,Woda mineralna
9062300109365,Dynia z indykiem
4014400925746,Orzech laskowy w karmelu
5901204000733,Pasztet drobiowy
5901204002553,Pasztet drobiowy z pomidorami
5901204004151,Pasztet Belgijski z dodatkiem wątróbki z kurcząt
5901696011385,Pasztet wielkopolski z czerwonym winem
5901696000020,Pasztet z drobiem i papryką
5901696000068,Pasztet z drobiem i pieczarkami
5901696000013,Pasztet z drobiem firmowy
5900049011829,Makaron Malma pióra nr. 14
5902978041366,Wafel przekładany kremem orzechowym w czekoladzie mlecznej
42189008,Bezcukrowa guma do żucia
3523230040129,Kozi serek do smarowania
20707743,Praliny z czekolady mlecznej
5900691031053,"Mleko zagęszczone, niesłodzone 7,5%"
5904730127912,Olej kokosowy
5902901004055,Kefir Naturalny
5907542665870,Lody czekoladowe
5901713002037,Sok wielowarzywny
5901044015171,Musztarda sarepska
5900059010317,Sok pomidorowy z dodatkiem soli
5901619150689,Koncentrat pomidorowy 30%
5901713014436,Sok z buraków z jabłkiem
5900352004891,Czekolada gorzka
5902221662072,Gulasz wieprzowy z warzywami w sosie pomidorowym
5902020168805,Serek homogenizowany o smaku waniliowym z dodatkiem pokruszonej laski wanilii
5901067404198,Sok wieloowocowy z zagęszczonych soków.
5900749610438,Owsianka z maliną i żurawiną
5900749610421,Owsianka z 5 owocami leśnymi
5900749610445,Owsianka z jabłkiem i cynamonem
5902495001034,Masło extra
5902137501021,Kaszka manna na mleku z sosem wiśniowym (20%)
5901068037319,Woda źródlana
5902121023478,Lody śmietankowe
5904215130659,Jaja L
5905415000025,Mąka ziemniaczana superior
5902121022204,Lody śmietankowe z ciasteczkami
5902098642009,Chrzan tarty
5900956000640,Herbatka owocowo-ziołowa - dzika róża
5900956005683,Herbatka owocowo-ziołowa o smaku czarnej porzeczki z cytryną
5900956005690,Herbatka owocowo-ziołowa o smaku maliny z pigwą
5904276030226,Chleb Żytnio-Wiejski
5900229000681,Margaryna o zmniejszonej zawartości tłuszczu
8712100755545,Miks tłuszczowy półtłusty z masłem
5900311003743,Margaryna o zmniejszonej zawartości tłuszczu
5900379135806,Woda źródlana
5907069001960,Cukier Gruba Rafinada
5904462000071,Sól kujawska
5901696000839,Zupa pomidorowa z mięsem wieprzowym
5901713003928,Sos Boloński z ziołami
5901713001665,Groszek zielony konserwowy
5906485301609,"Gazowany napój z tauryną, kofeiną i witaminami"
5902802760012,Świeże jaja
5901549059854,Jaja
5906354000077,10 świeżych jaj L
5902020051008,10 świeżych jaj L
5905625000143,Jajka M
5902121024987,Lody o smaku deseru Panna Cotta z musem malinowym w czekoladzie
5905669653367,Napój lekko gazowany musujące jabłko i czarna porzeczka
28065036,Mleko 2%
7622210309792,Kruchy wafelek z kremem kakaowym (49%) oblany czekoladą (30%)
5908445474965,Kasza jaglana
28033752,Herbata ziołowa miętowa
20055790,Pieczarki marynowane
8722700053736,Tłuszcz roślinny do smarowania 35% z dodatkiem steroli roślinnych
5903264000012,Majonez wielkopolski
5903188300816,Sos tatarski
2230308011509,Kiełbasa myśliwska sucha
5905187114753,Chipsy ziemniaczane o smaku cebulki
20149642,Bułka tarta
5051007034067,Bułka tarta pszenna drobno mielona
5902346009936,Majeranek
20130916,Papryka ostra mielona
5900775201006,Siemię lniane
5902172000213,Płatki owsiane górskie
5902346001275,Kasza gryczana prażona
5902609000229,Kasza gryczana prażona
5902609008218,Kasza gryczana prażona cała
5902609000274,Soczewica zielona
5900049003329,Makaron muszelki nr 26
5902609000434,Groch żółty łuskany
5904215115540,Makaron świderki
5908217001436,Penne rurka skośna
5902346010772,Soczewica zielona
5902346000094,Groch łuskany połówki
5902346010765,Soczewica czerwona
5902346000162,Fasola Piękny Jaś karłowy
5900977008755,Kasza manna
20350437,Słonecznik łuskany
5900749020497,Siemię lniane
5902172000695,Kasza manna błyskawiczna
5900783000028,Groszek konserwowy
5908230849367,Jajka M
5907809760225,Jaja L
5908235955483,Jaja kurze L
5908230849015,Jajka L
5907480187076,Jajka
5903263998556,Jajka M
5905625001102,Jajka M z Sokołowa
5906395666102,Jaja L
5905953632511,Jaja M
5907480187083,Jaja L
5051007084550,Jaja L
5907672705019,Jajka L
5907814664624,Jaja M
5908235955469,Jaja kurze M
5907672700014,Jajka M
5907640201116,Mąka pszenna typ 450 tortowa
8585002600073,Makaron bezjajeczny suszony
5900497330503,Napój gazowany o smaku pomarańczowym
5907640201147,Mąka pszenna typ 450 krupczatka
5901713009449,Dżem Brzoskwiniowy niskosłodzony
8714100807378,Herbata czarna
5901619150399,Sos Boloński z mięsem
5901986081326,Sos Boloński z bazylią
5903228100215,Pianka o smaku śmietankowym z galaretką o smaku malinowym w czekoladzie
20013721,Mleczko - pianka o smaku waniliowym w czekoladzie couverture
5904215126713,Cola zero
5901886025659,Sok jabłkowy
5902121019136,Lody waniliowe w mlecznej czekoladzie z migdałami
5900397735149,Kociołek Rosyjski
5900783004880,Bigos z mięsem i kiełbasą
5900783003579,Sos słodko-kwaśny pikantny
5900783005771,Sos do makaronu z płatkami czosnku
5900571001039,Orzeszki ziemne smażone i solone
5902596729080,Chleb wiejski pszenno-żytni
5900966009138,Karmelki twarde kawowe o smaku espresso
5900966003532,Karmelki twarde mleczne
5900749024075,Śliwki suszone bez pestek
5904215135166,Klopsy w sosie pomidorowym
5907623260833,Sałatka warzywna a la Gyros
5900552029564,Gazowany napój energetyzujący z dodatkiem witamin
20636838,Figurka z czekolady mlecznej
5906204007898,Dwuwarstwowe tabletki musujące o smaku pomarańczowym z sokiem owocowym
8585000209223,Nadziewane ziołowe cukierki z melisa i witaminą C
5902186000636,Sałatka jarzynowa a' la domowa
5906747170684,Owsianka z truskawkami
5906747171421,Owsianka z maliną i żurawiną
5906747171971,Owsianka z jabłkiem i cynamonem
5900197026034,"Jogurt z jagodą, czarną porzeczką i ziarnami zbóż"
5900571001527,Orzeszki ziemne smażone i solone
8714100807248,Herbata czarna
8585000209230,Nadziewane ziołowe cukierki z szałwią i Wit. C
5900571000070,Orzeszki ziemne prażone bez soli
5449000158895,Napój gazowany o smaku cola
5903978396746,Woda źródlana
5900888014593,Melisa
5901135000321,Przyprawa do kurczaka złocista skórka
20198084,"Bäckerkrönung, Malzmehrkorn Weizenmischbrot Brot"
8712100466342,Barszcz czerwony
5900085010886,Barszcz czerwony
7613036404693,Sos pieczeniowy jasny
5900084235488,Przyprawa do kurczaka złocista
5900300543717,Przyprawa do mięs
5901135015134,Przyprawa do kurczaka
7613030248163,Kisiel
20052560,Żelatyna spożywcza wieprzowa
5900084234979,Pieprz czarny mielony
5900084002035,Chili pieprz cayenne
5900084232289,Ziele angielskie
5900084007016,Cynamon mielony
5900084235501,Curry
5900084034012,Rozmaryn
5900084235495,Czosnek granulowany
5900084030014,Natka pietruszki
5900084010016,Oregano
5901135012508,Kurkuma
5901032034979,Chili peperoncini całe
5900084023016,Kurkuma
5902795003301,Pietruszka suszona nać
5901032034306,Ziele angielskie całe
5901032034054,Kurkuma mielona
5904215123439,Woda mineralna Sudety+
20187071,Pieczeń z mielonego mięsa wieprzowo - drobiowowego z kminkiem
5901871000371,Chrzan tarty
20980535,Ser Morski
5900783006297,Ketchup łagodny
5901135025812,Musztarda delikatesowa
5900084229456,Musztarda delikatesowa
5901721528024,Sok jabłkowy tłoczony
5902891280200,Cappuccino o smaku śmietankowym
5902891280248,Cappuccino caffee
5902891280194,Cappuccino o smaku orzechowym
5900649062740,Cappuccino karmelowe
5902891280279,Cappuccino o smaku rumowym
5900311002500,Olej
5900820019389,"Jogurt pitny czarna porzeczka, burak z błonnikiem"
5900200002963,Sok wieloowocowy
5900497310338,Napój gazowany o smaku Cola
5901529054787,Marchewka z groszkiem
5906190371652,Mięsiwo bez &quot;E&quot;
4014500501994,Jogurt Jogobella
5900397735170,Kociołek Łowicki
5900783003609,Sos do spaghetti oryginalny
5900397016224,"Sos pomidorowy z oregano, sos spaghetti"
5900354036906,Makaron Świderki
5900552066958,Gazowany napój energetyzujący o smaku kawowym z witaminami
5901828013386,Napój energetyzujący z polskim miodem i kofeiną
5900354037934,Makaron Cavatappi
5902340971444,Chlorella
5901204000788,Pasztet drobiowy
5906190371676,Kiełbasa z czosnkiem
5902711900660,Miks tłuszczowy do smarowania 76%
5900300550203,Herbata czarna z naturalnym aromatem
5900197010040,Jogurt wiśniowy
5903767004470,Jogurt z kiwi
5903767004494,Jogurt o smaku Panna Cotta z truskawkami
5901204002959,Pasztet Belgijski drobiowo-wieprzowy
5900500024719,Sok z buraków i jabłek
5900334009869,"Sok z marchwi, jabłek i malin"
5900334001047,"Napój wieloowocowy: jabłko, limonka, kaktus"
5900059022419,Sok pomidorowo-warzywny
5900500028847,"Sok z jabłek, marchwi i truskawek"
5902978041304,Wafel przekładany kremem kokosowym w czekoladzie mlecznej
5902978041335,Wafel przekładany kremem o smaku toffi w czekoladzie mlecznej
5900500024276,Nektar z czarnych porzeczek
5900334009852,"Sok z marchwi, bananów i jabłek"
5901828013171,Napój energetyczny gazowany o smaku owocowym z aminokwasami
5906489239205,Chleb Kamyśnisk krojony
5900820010348,Maślanka truskawkowa
5900820010355,Maślanka stracciatella
20288723,Tłuszcz roślinny do smarowania 20%
5900012009068,Margaryna półtłusta 40%.
20288716,Margaryna półtłusta 40% Produkt do smarowania
5906874343371,Cukier brzozowy
5902709615323,Pilzner
5901687910666,Witbier
5901687910048,Niefiltrowane
5902709615286,Marcowe
5901687910628,Blond Ale
5900820008925,Jogurt Augustowski 0% tłuszczu
5900197005534,Jogurt z jagodami
4014500021560,Jogurt z jabłkiem i rodzynkami
4014500014425,Jogurt z kiwi
5902057003742,Jogurt waniliowy do picia
5902057003773,Jogurt jagodowy do picia
5901882012707,Czar Chili
5901356050525,Ciasteczka owsiane polane czekoladą mleczną
5900500026744,Nektar mandarynkowy
8584004010811,Nagie Góralki extra kakaowe
5901002006944,Dżem z czarnej porzeczki niskosłodzony
5906660133247,Chałwa sezamowa kakaowa
5900352013015,Grześki Gofrowe
5907078675183,Len mielony
8714100807354,Saga herbata czarna ekspresowa
5901658000075,Musztarda Sarepska
5900783800376,Koncentrat pomidorowy 30%
5900084231138,Musztarda Sarepska
5906660133230,Chałwa sezamowa o smaku waniliowym
5900394007553,Mega Grześki w mlecznej czekoladzie
5900749610933,Ba! 5 Bakalii
5900783008680,Ketchup łagodny
5902346010833,Płatki z ryżu brązowego
5900238413526,Wafle przekładane nadzieniem o smaku krówkowym
5904646000866,Jogurt typu greckiego
59042396,WW
5902476001053,Maślanka naturalna prosto z maselnicy
5900783008758,Sos Boloński z mięsem
8712100414350,Delma extra maślany smak
5900397735118,Kociołek Orientalny
5900397734944,Gołąbki w sosie pomidorowym
5900857007892,Ser żółty Gouda
5900749610148,Magiczne kuleczki
20818784,sok tłoczony
20931377,owsianka z płatkami jęczmiennymi
3560070616114,Frites Pour friteuse
3560070717903,Frites Pour friteuse
3560070588923,Crêpes
3250391785278,Crisp Muesli 2 Chocolats et Caramel
5900823013704,Sapin de Noël
5900907004710,Cucumber soup with dill
20933449,sok pomarańczowy
7904852000399,makaron spaghetti
4014500511702,belriso
3162780987487,Tradition graines
8435185944054,Dr Pepper
20859992,Warzywa na patelnie
5906441340772,vitamin water
20496920,dżem wiśniowy
5901882012493,sushi nori
5903548002015,Dobra kaloria - kakao & orzech
5900020027689,Musli strawberry
20690168,Alesto Jabłuszka Chrupiące plasterki
5906827016000,Pełnoziarniste płatki orkiszowe
5900531000812,Serek śmietankowy z cebulą i szczypiorkiem
8588004338111,Good Night
5900783000417,Ketchup pikantny
5900531001475,Mascarpone
5900197002601,Kefir naturalny
5900951139598,intense 65% cacao
5901359412030,Dębowe
8435185953414,Original
5900983003560,Delecta Tiramisu
5900300514502,Kasia Margaryna 250g
5901480002582,Jacobs Velvet
5900983022509,Spód tortowy kakowy 3-warstwowy
2000000018904,Boletus Edulis in Can
5018804101699,Rosol z kury z makaronem
5900562109942,Żeberka wieprzowe z kapustą
5907501002029,Gołąbki w sosie powidorowym ręcznie zawijane
5900653001148,Fish spread with rice
5900197006012,Śmietana 18%
5900783000424,Ketchup łagodny 
5901359034669,Redd's Apple
5900014004047,Okocim Mocne
5901581102624,Pieczarki marynowane 
5900820001551,Maślanka wieloowocowa z owocami leśnymi
28065524,Jogurt kremowy z owocami
5900512350257,Mleczna Dolina Śmietana 18%
59027119,Waniliowy
59030324,Waniliowy aromat
7613031264285,SMACZNA ZUPA Grochova
2878129003541,Boczek Klasyczny wedzony
5900300542901,Gorący Kubek Grochowa z grzankami
5906932000253,Dżem truskawkowy niskosłodzony
5900437115313,Barwnik w żelu Czerwony 
5901483071103,Biofix Herbata Żurawina
5901483070205,Biofix Herbata jabłko-mięta
5906372278441,Rolls Rolls delicieux
3019081240127,Le mariné thon olives verte et origan
5900775002450,
3415580501019,Macadamia nut brittle
8710637106427,Tortilla chips bio
20639785,Penne
8000430900231,Mozzarella di latte di bufala
7613034944849,After Eight 200G Nestle
8714100666920,Nudle Pomidorowe pikantne
5901882110090,
5902180210505,Crisp Bread Rye
20902575,Parówki z filetem z indyka
5900541007467,Żywiec Zdrój essence. Napój niegazowany BIO o smaku cytryny i bazylii.
5900541007436,Żywiec Zdrój essence. Napój niegazowany BIO o smaku mandarynki i trawy cytrynowej
5900541007405,Żywiec Zdrój essence. Napój niegazowany BIO o smaku ogórka i limonki
5900541007313,Żywiec Zdrój Sparkles. Napój gazowany o smaku limonki
5900541008402,Żywiec Zdrój Sparkles. Napój gazowany o smaku mango i marakui.
5900541007375,Żywiec Zdrój Sparkles. Napój gazowany o smaku agrestu i czarnej porzeczki.
5900541007283,Żywiec Zdrój Sparkles. Napój gazowany o smaku mięty.
5900541008235,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku arbuza"
15630519,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku arbuza"
5900541008303,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku cytryny."
5900541008365,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku truskawkowym"
5900541008334,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku truskawkowym"
13318036,"Żywiec Zdrój z Nutą, zero cukru. Napój niegazowany o smaku truskawkowym"
5900541001212,Żywiec Zdrój z Nutą. Napój niegazowany o smaku malinowym
5900541006767,Żywiec Zdrój z Nutą. Napój niegazowany o smaku poziomkowym
5900541007924,Żywiec Zdrój z Nutą. Napój niegazowany o smaku limonki i mięty
5900541007832,Żywiec Zdrój z Nutą. Napój niegazowany o smaku pomarańczy i mango
5900541007863,Żywiec Zdrój z Nutą. Napój niegazowany o smaku pomarańczy i mango.
5900541004022,Żywiec Zdroj z Nutą. Napój niegazowany o smaku jabłkowym. Pasteryzowany
4250235188264,Boyens-BBQ-Grillspray für Endverbraucher
5901154049387,
3800233070088,galette de riz brun
5907368847214,Serwatka
3501275111547,Têtes brûlées billes soda
5901643174569,
8715017218745,Kokosoile
5900085000115,Budyń
5907750625451,Rukola
4002039706904,Szynka Szwarcwaldzka
5900664009935,Pomidory Suszone
5900259099686,Oven Baked grillowana papryka
5905784348292,
1103086260005,Sylt Lingon (lingonberry jam)
5902170005234,
5902170005302,
5900820000066,
4337185731983,Napój jogurtowy o smaku truskawkowym.
20069490,
5906721130567,Orzechy brazylijskie
5900500037689,Nectar d'orange
8000500331330,
8435130130778,Super Rolito
2987197002902,Dorsz Antlatycki polędwica
20858209,
5900012010828,Hummus z pestkami dyni i słonecznika
20001407,"Premium Eiskrem Aus Milch & Sahne, Schokolade"
5908260252786,Vitamin Muesli Cereal Bar Plum / Cranberry
5900852041877,
5906721131212,
8714100240298,Herbata czarna
3850104073656,Passata
5900563000255,pęczak jęczmienny
7622210289995,
5903416017905,
5901588047829,mieszanka wedlowska
5907464904873,Surówka selerowa
5901067403764,Dr witt multivitamin
42276616,apple mix
4000607851001,Aplen Milk Chocolate with Hazelnuts
5901398076293,Krokiety z pieczarkami i serem gouda
5449000000439,cococola
8032817240371,"Agromonte, Passata Cherry Tomato Puree"
20013578,VitaD'or Rapsöl
3083681003949,Kicher Erbsen
8592601118403,candi żelki nadziewane kable truskawkowe
4250235134919,Boyens Trennspray
5900197022371,Jogurt Bio z morelami
5900197012723,Bakoma jogurt naturalny typ grecki
5900197000034,Jogurt Naturalny Gesty
20692834,Pomidorki truskawkowe gałązka
5907500500014,mąka pszenna wrocławska  typ 500
5900766001783,mąka przenna 450 tortowa brzeska
5900197021398,Mascarpone
5712872945116,
20916947,Weisser Thunfish Alalunga
4337185254635,
20013011,Choco Balls
5900084235198,Seasoning for fish
0040000541349,"Hazelnut spread chocolate candies, hazelnut spread"
5900012000232,Rapeseed oil
5900334013316,Banana nectar
4779036940326,Cookies mushrooms with chocolate icing
5900500024344,Garden mint juice drink
0072965552511,Salt water taffy autumn mix
5905279893245,
5906940003062,Swiderki spirals noodle pasta
5900020013491,Duo
5908258303681,Oliwki zielone drylowane
4260133619890,
5901761100365,koncentrat pomidorowy
5900643031971,Danone Gratka Napój Mleczny o Smaku Truskawkowym 170 g
0017400105051,Yellow Seasonings & Long Grain Rice
3560070193073,Jus d'Ananas à base de concentré
5900512981109,Gouda w plastrach
5905784343662,czosnek
5908445474071,skrobia kukurydziana
5901330024948,Whey isolate 95
5901135000604,bazylia suszona
5902746641835,"piwo 0,0%"
5907377110682,Strawberry sorbet
5201193118908,Primo Gusto Lasagne
5900699102755,"piwo bezalkoholowe żywiec 0,0 %"
5901886015193,nektar grejpfrut czerwony
5900643032763,Jogurt Ale Pitny owoce leśne
5902172000282,płatki jęczmienne
5449000021779,Kinley Tonic Water Original Carbonated Drink 1 L
9312631130027,Earl Grey
5201193198771,passata pomidorowa
9310578008423,Shiraz
5903386070948,Ogórki kiszone
2000000114730,dried apricot
5900500025600,sok jabłkowy
5900977010468,soczewica czewona
7622210703569,milka czekolada
3800020418093,Kit Kat Bites
5902346005129,Ryż parboilled
5900699102663,piwo bezalkoholowe heineken
5906827012316,Mąka pszenna - razowa do chleba
5900983022288,
5908267100356,kasza manna
5900049000212,mąka poznańska
5908267102008,kasza gryczana biała
5900977010482,soczewica zielona
5907751483203,herbata biała
5907751483951,herbata mango
5900437037080,kisiel jabłkowy Słodka chwila
5900437037073,kisiel cytrynowy Słodka chwila
